index,id,datetime,time,reading,measure,port
157,pine chip NO3 humid,03/20/2018 13:51:41,4681.000,980.0,Pressure,COM6

157,pine chip NO3 humid,03/20/2018 13:51:41,4681.000,33.3,uvTemperature,COM6

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,943.0,CO2,COM4

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,77.4,Humidity,COM4

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,29.9,Temperature,COM4

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,0.99,NH3,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,5.41,CO,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,0.12,NO2,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,1007.60,C3H8,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,645.61,C4H10,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,1372.14,CH4,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,1.01,H2,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,2.14,C2H5OH,COM5

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,19.63,O2,COM6

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,980.0,Pressure,COM6

158,pine chip NO3 humid,03/20/2018 13:52:11,4711.000,33.3,uvTemperature,COM6

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,912.0,CO2,COM4

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,77.5,Humidity,COM4

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,29.9,Temperature,COM4

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,0.99,NH3,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,5.41,CO,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,0.12,NO2,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,1007.60,C3H8,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,645.61,C4H10,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,1372.14,CH4,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,1.01,H2,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,2.14,C2H5OH,COM5

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,19.64,O2,COM6

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,980.0,Pressure,COM6

159,pine chip NO3 humid,03/20/2018 13:52:41,4741.000,33.3,uvTemperature,COM6

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,918.0,CO2,COM4

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,77.6,Humidity,COM4

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,29.9,Temperature,COM4

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,0.99,NH3,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,5.38,CO,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,0.12,NO2,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,1007.60,C3H8,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,645.61,C4H10,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,1348.03,CH4,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,1.00,H2,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,2.12,C2H5OH,COM5

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,19.64,O2,COM6

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,980.0,Pressure,COM6

160,pine chip NO3 humid,03/20/2018 13:53:11,4771.000,33.3,uvTemperature,COM6

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,910.0,CO2,COM4

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,77.7,Humidity,COM4

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,29.8,Temperature,COM4

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,0.99,NH3,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,5.38,CO,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,0.13,NO2,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,1007.60,C3H8,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,645.61,C4H10,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,1324.33,CH4,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,0.99,H2,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,2.11,C2H5OH,COM5

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,19.64,O2,COM6

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,980.0,Pressure,COM6

161,pine chip NO3 humid,03/20/2018 13:53:41,4801.000,33.3,uvTemperature,COM6

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,899.0,CO2,COM4

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,77.7,Humidity,COM4

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,29.8,Temperature,COM4

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,1.00,NH3,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,5.38,CO,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,0.13,NO2,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,1017.99,C3H8,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,651.26,C4H10,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,1348.03,CH4,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,1.00,H2,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,2.12,C2H5OH,COM5

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,19.64,O2,COM6

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,980.0,Pressure,COM6

162,pine chip NO3 humid,03/20/2018 13:54:11,4831.000,33.2,uvTemperature,COM6

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,888.0,CO2,COM4

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,77.7,Humidity,COM4

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,29.8,Temperature,COM4

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,0.99,NH3,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,5.38,CO,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,0.13,NO2,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,1007.60,C3H8,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,645.61,C4H10,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,1348.03,CH4,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,1.00,H2,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,2.12,C2H5OH,COM5

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,19.64,O2,COM6

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,980.0,Pressure,COM6

163,pine chip NO3 humid,03/20/2018 13:54:41,4861.000,33.2,uvTemperature,COM6

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,901.0,CO2,COM4

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,77.8,Humidity,COM4

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,29.8,Temperature,COM4

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,0.99,NH3,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,5.36,CO,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,0.13,NO2,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,1007.60,C3H8,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,645.61,C4H10,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,1324.33,CH4,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,0.99,H2,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,2.11,C2H5OH,COM5

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,19.64,O2,COM6

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,980.0,Pressure,COM6

164,pine chip NO3 humid,03/20/2018 13:55:11,4891.000,33.2,uvTemperature,COM6

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,872.0,CO2,COM4

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,77.9,Humidity,COM4

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,29.8,Temperature,COM4

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,0.99,NH3,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,5.36,CO,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,0.13,NO2,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,1007.60,C3H8,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,645.61,C4H10,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,1324.33,CH4,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,0.99,H2,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,2.11,C2H5OH,COM5

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,19.64,O2,COM6

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,980.0,Pressure,COM6

165,pine chip NO3 humid,03/20/2018 13:55:41,4921.000,33.2,uvTemperature,COM6

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,885.0,CO2,COM4

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,78.0,Humidity,COM4

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,29.7,Temperature,COM4

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,0.99,NH3,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,5.36,CO,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,0.14,NO2,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,1007.60,C3H8,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,645.61,C4H10,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,1324.33,CH4,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,0.99,H2,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,2.11,C2H5OH,COM5

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,19.64,O2,COM6

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,980.0,Pressure,COM6

166,pine chip NO3 humid,03/20/2018 13:56:11,4951.000,33.2,uvTemperature,COM6

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,904.0,CO2,COM4

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,78.0,Humidity,COM4

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,29.7,Temperature,COM4

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,0.99,NH3,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,5.33,CO,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,0.14,NO2,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,1007.60,C3H8,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,645.61,C4H10,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,1301.03,CH4,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,0.98,H2,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,2.10,C2H5OH,COM5

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,19.64,O2,COM6

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,980.0,Pressure,COM6

167,pine chip NO3 humid,03/20/2018 13:56:41,4981.000,33.1,uvTemperature,COM6

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,890.0,CO2,COM4

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,78.1,Humidity,COM4

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,29.7,Temperature,COM4

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,0.99,NH3,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,5.33,CO,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,0.14,NO2,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,1007.60,C3H8,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,645.61,C4H10,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,1301.03,CH4,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,0.98,H2,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,2.10,C2H5OH,COM5

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,19.64,O2,COM6

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,980.0,Pressure,COM6

168,pine chip NO3 humid,03/20/2018 13:57:11,5011.000,33.1,uvTemperature,COM6

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,917.0,CO2,COM4

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,78.1,Humidity,COM4

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,29.7,Temperature,COM4

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,0.99,NH3,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,5.31,CO,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,0.14,NO2,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,1007.60,C3H8,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,645.61,C4H10,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,1278.12,CH4,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,0.98,H2,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,2.08,C2H5OH,COM5

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,19.65,O2,COM6

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,980.0,Pressure,COM6

169,pine chip NO3 humid,03/20/2018 13:57:41,5041.000,33.2,uvTemperature,COM6

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,887.0,CO2,COM4

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,78.1,Humidity,COM4

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,29.7,Temperature,COM4

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,0.99,NH3,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,5.31,CO,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,0.15,NO2,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,1007.60,C3H8,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,645.61,C4H10,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,1278.12,CH4,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,0.98,H2,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,2.08,C2H5OH,COM5

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,19.65,O2,COM6

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,980.0,Pressure,COM6

170,pine chip NO3 humid,03/20/2018 13:58:11,5071.000,33.1,uvTemperature,COM6

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,879.0,CO2,COM4

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,78.2,Humidity,COM4

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,29.7,Temperature,COM4

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,0.99,NH3,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,5.31,CO,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,0.15,NO2,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,1007.60,C3H8,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,645.61,C4H10,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,1278.12,CH4,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,0.98,H2,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,2.08,C2H5OH,COM5

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,19.64,O2,COM6

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,980.0,Pressure,COM6

171,pine chip NO3 humid,03/20/2018 13:58:41,5101.000,33.1,uvTemperature,COM6

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,906.0,CO2,COM4

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,78.2,Humidity,COM4

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,29.7,Temperature,COM4

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,0.99,NH3,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,5.28,CO,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,0.15,NO2,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,1007.60,C3H8,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,645.61,C4H10,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,1255.60,CH4,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,0.97,H2,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,2.07,C2H5OH,COM5

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,19.65,O2,COM6

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,980.0,Pressure,COM6

172,pine chip NO3 humid,03/20/2018 13:59:11,5131.000,33.0,uvTemperature,COM6

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,903.0,CO2,COM4

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,78.3,Humidity,COM4

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,29.6,Temperature,COM4

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,1.01,NH3,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,5.33,CO,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,0.15,NO2,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,1028.48,C3H8,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,656.95,C4H10,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,1301.03,CH4,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,0.98,H2,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,2.10,C2H5OH,COM5

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,19.64,O2,COM6

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,980.0,Pressure,COM6

173,pine chip NO3 humid,03/20/2018 13:59:41,5161.000,33.0,uvTemperature,COM6

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,925.0,CO2,COM4

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,78.4,Humidity,COM4

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,29.6,Temperature,COM4

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,0.99,NH3,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,5.28,CO,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,0.16,NO2,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,997.30,C3H8,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,640.00,C4H10,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,1255.60,CH4,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,0.97,H2,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,2.07,C2H5OH,COM5

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,19.65,O2,COM6

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,980.0,Pressure,COM6

174,pine chip NO3 humid,03/20/2018 14:00:11,5191.000,33.0,uvTemperature,COM6

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,871.0,CO2,COM4

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,78.4,Humidity,COM4

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,29.6,Temperature,COM4

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,0.99,NH3,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,5.28,CO,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,0.16,NO2,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,1007.60,C3H8,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,645.61,C4H10,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,1255.60,CH4,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,0.97,H2,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,2.07,C2H5OH,COM5

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,19.65,O2,COM6

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,980.0,Pressure,COM6

175,pine chip NO3 humid,03/20/2018 14:00:41,5221.000,33.0,uvTemperature,COM6

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,895.0,CO2,COM4

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,78.5,Humidity,COM4

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,29.6,Temperature,COM4

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,0.99,NH3,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,5.26,CO,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,0.17,NO2,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,1007.60,C3H8,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,645.61,C4H10,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,1233.45,CH4,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,0.96,H2,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,2.06,C2H5OH,COM5

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,19.64,O2,COM6

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,980.0,Pressure,COM6

176,pine chip NO3 humid,03/20/2018 14:01:11,5251.000,33.0,uvTemperature,COM6

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,936.0,CO2,COM4

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,78.5,Humidity,COM4

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,29.5,Temperature,COM4

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,0.99,NH3,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,5.26,CO,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,0.17,NO2,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,1007.60,C3H8,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,645.61,C4H10,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,1233.45,CH4,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,0.96,H2,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,2.06,C2H5OH,COM5

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,19.65,O2,COM6

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,980.0,Pressure,COM6

177,pine chip NO3 humid,03/20/2018 14:01:41,5281.000,32.9,uvTemperature,COM6

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,900.0,CO2,COM4

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,78.6,Humidity,COM4

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,29.5,Temperature,COM4

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,0.99,NH3,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,5.23,CO,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,0.17,NO2,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,1007.60,C3H8,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,645.61,C4H10,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,1211.68,CH4,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,0.96,H2,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,2.05,C2H5OH,COM5

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,19.65,O2,COM6

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,980.0,Pressure,COM6

178,pine chip NO3 humid,03/20/2018 14:02:11,5311.000,32.9,uvTemperature,COM6

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,922.0,CO2,COM4

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,78.6,Humidity,COM4

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,29.5,Temperature,COM4

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,0.99,NH3,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,5.23,CO,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,0.18,NO2,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,1007.60,C3H8,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,645.61,C4H10,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,1211.68,CH4,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,0.96,H2,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,2.05,C2H5OH,COM5

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,19.65,O2,COM6

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,980.0,Pressure,COM6

179,pine chip NO3 humid,03/20/2018 14:02:41,5341.000,32.9,uvTemperature,COM6

180,pine chip NO3 humid,03/20/2018 14:03:11,5371.000,913.0,CO2,COM4

180,pine chip NO3 humid,03/20/2018 14:03:11,5371.000,78.7,Humidity,COM4

